"http://beta.congress.gov/bill/113th-congress/house-bill/4120","113-HR-4120: To amend the National Law Enforcement Museum Act to extend the termination date."
"http://beta.congress.gov/bill/113th-congress/house-bill/4152","113-HR-4152: To provide for the costs of loan guarantees for Ukraine."
"http://beta.congress.gov/bill/113th-congress/house-bill/4189","113-HR-4189: To designate the facility of the United States Postal Service located at 4000 Leap Road in Hilliard, Ohio, as the Master Sergeant Shawn T. Hannon, Master Sergeant Jeffrey J. Rieck and Veterans Memorial Post Office Building."
"http://beta.congress.gov/bill/113th-congress/house-bill/4192","113-HR-4192: To amend the Act entitled An Act to regulate the height of buildings in the District of Columbia to clarify the rules of the District of Columbia regarding human occupancy of penthouses above the top story of the building upon which the penthouse is placed."
"http://beta.congress.gov/bill/113th-congress/house-bill/4193","113-HR-4193: To amend title 5, United States Code, to change the default investment fund under the Thrift Savings Plan, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/4194","113-HR-4194: To provide for the elimination or modification of Federal reporting requirements."
"http://beta.congress.gov/bill/113th-congress/house-bill/4197","113-HR-4197: To amend title 5, United States Code, to extend the period of certain authority with respect to judicial review of Merit Systems Protection Board decisions relating to whistleblowers, and for other purposes."
"http://beta.congress.gov/bill/113th-congress/house-bill/4199","113-HR-4199: To name the Department of Veterans Affairs medical center in Waco, Texas, as the Doris Miller Department of Veterans Affairs Medical Center."
"http://beta.congress.gov/bill/113th-congress/house-bill/4275","113-HR-4275: To amend the Employee Retirement Income Security Act of 1974 and the Internal Revenue Code of 1986 to provide for cooperative and small employer charity pension plans."
"http://beta.congress.gov/bill/113th-congress/house-bill/4276","113-HR-4276: To extend and modify a pilot program on assisted living services for veterans with traumatic brain injury."
"http://beta.congress.gov/bill/113th-congress/house-bill/43","113-HR-43: To designate the facility of the United States Postal Service located at 14 Red River Avenue North in Cold Spring, Minnesota, as the Officer Tommy Decker Memorial Post Office."
